attack,alpha,component,n_runs,err_all_mean,err_all_std,err_all_min,err_all_max,err_static_mean,err_static_std,err_static_min,err_static_max,err_dynamic_mean,err_dynamic_std,err_dynamic_min,err_dynamic_max,err_accepted_mean,err_accepted_std,err_accepted_min,err_accepted_max,contamination_mean,contamination_std,contamination_min,contamination_max,n_confound_mean,n_confound_std,n_confound_min,n_confound_max,best_set_majority,best_set_agreement
on_off,0.25,Dcluster,3,0.09234387796478528,0.0069211753052130336,0.0864895394102809,0.09998249157179702,0.14828077615694865,0.025753673263770736,0.12401866594597082,0.17530358040952682,0.1759995193669992,0.014848789025769126,0.1590340698523205,0.18663088965244867,0.21035345475998393,0.0403285346497434,0.16733349720753687,0.24730212344613162,0.09234387796478528,0.006921175305213025,0.08648953941028092,0.09998249157179702,5.3198186596622086e-17,1.1131104755993994e-17,4.163336342344337e-17,6.38378239159465e-17,all,1.0
on_off,0.25,Dsim,3,0.08249893431439077,0.004895101026305714,0.07756124515999965,0.08735030557951566,0.010850887691753025,0.0031579102464422367,0.009023663650115341,0.01449732542066794,0.01164451288715366,0.0033699940713461875,0.009562687092524693,0.015532592983900162,0.011450216296500027,0.002782018345205625,0.009099929615037281,0.014521867074407635,0.08249893431439077,0.004895101026305735,0.07756124515999964,0.08735030557951569,4.163336342344337e-17,1.2447774200917581e-17,3.0357660829594124e-17,5.4990734188464784e-17,static,1.0
on_off,0.5,DCV,3,0.0963573354380091,0.007676268226206529,0.09012279903092635,0.10493106868058791,0.032407134389871535,0.006573696229946463,0.028291367059869076,0.03998849762735022,0.02160111148121542,0.003911386985421881,0.01763362036154455,0.02545386983159758,0.027228255826433293,0.0014928282890835202,0.02568771820939828,0.02866829637857925,0.09635733543800912,0.007676268226206537,0.09012279903092635,0.10493106868058792,2.775557561562891e-17,3.671717528720128e-18,2.4980018054066023e-17,3.191891195797325e-17,dynamic,1.0
on_off,0.5,Dcluster,3,0.061147656579935365,0.010518557164520605,0.05040882155321928,0.07143114689749763,0.044278460537254566,0.007867098577141882,0.038808026849478074,0.05329436257252105,0.031241327998494762,0.006572688713600576,0.02565912254615338,0.03848546043956519,0.04076520615681065,0.003463406425551204,0.037080593569727996,0.04395395466258517,0.06114765657993535,0.010518557164520615,0.05040882155321926,0.07143114689749763,3.1918911957973254e-17,1.2719202621569002e-17,2.0816681711721685e-17,4.5796699765787705e-17,dynamic,0.6667
on_off,0.5,Dsim,3,0.08231207201980861,0.0009042698146872513,0.08127935407401787,0.08296193803778336,0.008159005408185305,0.0023754562439684797,0.005880449880947507,0.010620754683398839,0.00743259992469002,0.0019433470008248174,0.005584078675429278,0.009458597568253875,0.006029983246867343,0.0016074389981522662,0.0042343110114182545,0.00733467443695638,0.08231207201980863,0.0009042698146872592,0.08127935407401787,0.08296193803778337,3.252606517456513e-17,5.290906601729263e-18,2.723515857283587e-17,3.7816971776294396e-17,accepted,1.0
on_off,1.0,DCV,3,0.10210475035184892,0.0037142723527679574,0.09813099577411745,0.10548904491107633,0.029909418117302192,0.0024141951049663746,0.02716579497585438,0.03170870722910588,0.027831256660006316,0.002384932446622447,0.026130627635318187,0.030557417238861108,0.016269131325695966,0.0010763461293355559,0.015099528162381007,0.017217996528728012,0.10210475035184892,0.0037142723527679774,0.09813099577411744,0.10548904491107636,2.4980018054066023e-17,6.6192829094101716e-18,1.8735013540549518e-17,3.191891195797325e-17,accepted,1.0
on_off,1.0,Dcluster,3,0.06397790037130195,0.001749543351291048,0.061977237850120104,0.0652209537884844,0.038167798598513165,0.005810024323268116,0.03215926032501987,0.04375653740986266,0.036738950913061445,0.005986360974083042,0.03172028935086531,0.043364869456509025,0.02766210845906202,0.0025233252774912673,0.025026990700843233,0.03005636890140348,0.06397790037130197,0.0017495433512910283,0.06197723785012014,0.0652209537884844,3.538835890992687e-17,5.679729445007587e-18,2.914335439641036e-17,4.0245584642661923e-17,accepted,1.0
on_off,1.0,Dsim,3,0.08092541139048438,0.0009839177261434257,0.0798743601756445,0.08182451777853544,0.005304677907230972,0.0013433786969410672,0.0038095385090768123,0.006410137196070723,0.003866475621200585,0.0004598498905633049,0.0035591916222706627,0.004395143392916348,0.0018490813497193705,9.31429515652359e-05,0.0017510120641531974,0.0019363576039707147,0.08092541139048438,0.0009839177261434257,0.0798743601756445,0.08182451777853544,3.9956464063332453e-17,1.7496071599681263e-17,1.9949319973733282e-17,5.238864897449957e-17,accepted,1.0
sign_flip,0.1,DCV,3,0.3492824623803685,0.004296808009758608,0.3457777303300243,0.35407624238824553,0.0409113260829674,0.0027084272471427154,0.03814504383268141,0.04355793071643962,0.042335929874272676,0.0028370419202558648,0.039291850091675,0.044906297274117456,0.03607941626252228,0.005564841918468196,0.02969458830311499,0.03989868311501109,0.34928246238036836,0.004296808009758617,0.3457777303300243,0.35407624238824553,7.494005416219808e-17,5.5511151231257815e-18,6.938893903907228e-17,8.049116928532385e-17,accepted,1.0
sign_flip,0.1,Dcluster,3,0.310007633217078,0.0037081306748157844,0.3065754218698686,0.3139407587490906,0.05869694686401642,0.005838510750944873,0.05401530799020202,0.06523894481180498,0.059693010261324196,0.005916929510238622,0.05623611292215648,0.06652512921992301,0.04801808507568508,0.0053320469046468895,0.043407096586252636,0.05385696481537572,0.310007633217078,0.0037081306748157844,0.3065754218698686,0.3139407587490906,5.1347814888913486e-17,5.0037075531084026e-18,4.5796699765787705e-17,5.551115123125783e-17,accepted,1.0
sign_flip,0.1,Dsim,3,0.18445357670114185,0.0007631660135141614,0.1837903686481095,0.185287712988292,0.017278485018138123,0.004114366632607546,0.012866891633453021,0.021011172552573305,0.03215030303540494,0.005554827361540054,0.026692284589357063,0.03779712530906541,0.05555515338935402,0.007783855565671555,0.049859178425310464,0.06442437906413796,0.1844535767011419,0.0007631660135141797,0.1837903686481095,0.18528771298829202,3.550400714165865e-17,1.5644602810528955e-18,3.400058012914542e-17,3.712308238590367e-17,static,1.0
sign_flip,0.25,DCV,3,0.4329919261847996,0.010189910429047795,0.42299386865503524,0.44336342261134887,0.1227122235504287,0.013240839875886512,0.11010673166636353,0.13650803437870387,0.1399179640854773,0.008827053812946222,0.1316079923069841,0.14918422729034017,0.2003032068797643,0.00820527048467722,0.19251246020220622,0.20886812659707985,0.4329919261847995,0.010189910429047797,0.42299386865503524,0.44336342261134887,5.4585965377403533e-17,1.2894648186958471e-17,4.5796699765787705e-17,6.938893903907228e-17,static,0.6667
sign_flip,0.25,Dcluster,3,0.23373215230017377,0.0180546668947005,0.21288494890464849,0.24428451586260475,0.15711892477011305,0.016916678415752083,0.1419827323001342,0.1753802790098356,0.18081147027299335,0.012532631944961924,0.17007528960122173,0.19458299335420343,0.2574302961519254,0.011650188016829858,0.24489774237187295,0.26793074387460064,0.23373215230017377,0.018054666894700526,0.21288494890464843,0.24428451586260475,6.268134159862863e-17,1.6658163348754692e-17,4.4408920985006264e-17,7.702172233337023e-17,static,0.6667
sign_flip,0.25,Dsim,3,0.21011592662759848,0.0015880657803929753,0.2083029300005094,0.21126061676610314,0.012069465020352532,0.0011761020259603429,0.011208970454129918,0.013409590208236802,0.012758524803115574,0.0021415488089501626,0.011176275837005076,0.015195431002574172,0.01064377530777578,0.001947377929741732,0.009417008462221117,0.012889201355986372,0.21011592662759848,0.0015880657803929855,0.2083029300005094,0.21126061676610317,3.5793127720988125e-17,3.8995925239129234e-18,3.243932900076629e-17,4.0072112295064246e-17,accepted,1.0
sign_flip,0.5,DCV,3,0.6230289377385926,0.00749586124361749,0.6147915687135281,0.6294491976772728,0.042651461974708677,0.007734496961614536,0.03509691012162158,0.05055414733226489,0.024410915339939526,0.0018400305853315607,0.02229398852295121,0.025626471694145454,0.012549223220615116,0.0008355063332671348,0.01172704696481781,0.013397450326679564,0.6230289377385926,0.007495861243617538,0.6147915687135281,0.6294491976772729,2.9374650859873934e-17,7.222229756833249e-18,2.3592239273284576e-17,3.7470027081099036e-17,accepted,1.0
sign_flip,0.5,Dcluster,3,0.4116121132991835,0.018724858968848266,0.3982594186226176,0.4330159689827048,0.058998982058180736,0.013399980747693364,0.04519924100385027,0.07195978025061492,0.033067872628470336,0.0036902657350971675,0.02880995283185498,0.035340535170544606,0.020586387938201143,0.0003866015562885711,0.020200926467561903,0.02097411958201665,0.4116121132991835,0.018724858968848266,0.3982594186226176,0.4330159689827048,4.209595635037052e-17,1.6787726127402295e-17,2.914335439641036e-17,6.106226635438361e-17,accepted,1.0
sign_flip,0.5,Dsim,3,0.20915520822062525,0.002563401919479019,0.20633135764023364,0.21133552815259388,0.007398538694692529,0.0004059446519587154,0.007028256710349642,0.00783259633859142,0.007128990897521731,0.0006745750111023738,0.006443634172700166,0.007792240726863307,0.0032411734686885827,0.0004043105572061871,0.0027759852268872502,0.0035079282604801474,0.20915520822062525,0.002563401919479019,0.20633135764023364,0.21133552815259388,4.244290104556588e-17,7.5027208139139e-18,3.495467804093266e-17,4.9960036108132046e-17,accepted,1.0
sign_flip,1.0,DCV,3,0.6432211567305799,0.029903092277736538,0.6116598076584443,0.6711305517816456,0.0322586948228791,0.0027813121458064223,0.02979528989168671,0.03527489283656251,0.02986846029466239,0.001949898512749397,0.02763912213885226,0.03125633762703487,0.017574155511345415,0.0016433093647615336,0.01639922039453849,0.019452014976025174,0.6432211567305798,0.029903092277736597,0.6116598076584442,0.6711305517816456,3.400058012914542e-17,6.619282909410174e-18,2.706168622523819e-17,4.0245584642661923e-17,accepted,1.0
sign_flip,1.0,Dcluster,3,0.4628248837873759,0.05296415611797498,0.4064370228130011,0.5115251226780805,0.04171067097073791,0.003218953841490217,0.03859952525132135,0.04502756238995257,0.03995388026184889,0.00033199259601066663,0.03957159211801105,0.04016974103089076,0.02953219119808895,0.004430172527314519,0.026930905944790372,0.03464746551010458,0.4628248837873759,0.05296415611797498,0.4064370228130011,0.5115251226780805,3.2612801348363975e-17,1.1590237858689946e-17,2.2204460492503132e-17,4.5102810375396984e-17,accepted,1.0
sign_flip,1.0,Dsim,3,0.21868526440250471,0.011837718562924171,0.2051745686884971,0.2272371107336581,0.005624338770444271,0.00152406306488375,0.004171957919986741,0.007211174665457805,0.004190356041849184,0.0004684006067206165,0.0036847178444350823,0.00460944792354583,0.0019624784636456992,0.000162686824747188,0.0017779055622291727,0.002085040911337318,0.21868526440250466,0.011837718562924138,0.2051745686884971,0.22723711073365807,3.157196726277789e-17,9.55358695834849e-18,2.4806545706468343e-17,4.2500725161431774e-17,accepted,1.0
slow_poison,0.1,DCV,3,0.037481900842335415,0.002817851268244263,0.03423360262952792,0.03926946601419644,0.0466881333911827,0.006588660956589095,0.03990905606166284,0.05306824660294425,0.06277203483462972,0.012341643261791336,0.050774863729435515,0.0754314816307778,0.10312442472550075,0.02428876352005456,0.08795535357424455,0.13113855877097716,0.03748190084233541,0.002817851268244265,0.03423360262952791,0.03926946601419643,6.059967342745647e-17,4.006172263299091e-18,5.828670879282072e-17,6.522560269672795e-17,all,1.0
slow_poison,0.1,Dcluster,3,0.03935219187547744,0.010729305431552328,0.0271932641001044,0.04749038147546388,0.05723292536760529,0.0026246920997457673,0.055087726124634064,0.06015960124815756,0.059471617304609446,0.005985749318600631,0.05452994263232027,0.06612743773272342,0.08721730911564224,0.010256555002585164,0.0779727552350747,0.0982505600991598,0.03935219187547744,0.010729305431552334,0.0271932641001044,0.047490381475463896,4.85722573273506e-17,6.359601310784501e-18,4.302114220422482e-17,5.551115123125783e-17,all,1.0
slow_poison,0.1,Dsim,3,0.0680616310431111,0.003019133575884618,0.06504742192963098,0.07108566510190255,0.016614693048697685,0.002884648023738694,0.01372667118781427,0.01949595535560566,0.03662986179233108,0.003930437749077271,0.032115820446685255,0.03929420782248108,0.05487476909549744,0.002517304035511015,0.05261494693145996,0.05758794340496567,0.06806163104311108,0.0030191335758846037,0.065047421929631,0.07108566510190255,3.550400714165865e-17,6.228921549618458e-18,2.8449465006019634e-17,4.0245584642661923e-17,static,1.0
slow_poison,0.25,DCV,3,0.08061942230415163,0.005457182667004612,0.07439224040966227,0.08456817605035441,0.10795354012150166,0.005198677810748716,0.10196098312270911,0.11125509954420938,0.1456592473558128,0.013752683258806858,0.1312612711176288,0.15865995995996812,0.2002834608270019,0.01423042547218585,0.18901130348782033,0.21627371067588017,0.0806194223041516,0.0054571826670046005,0.07439224040966226,0.08456817605035438,5.643633708511213e-17,9.240286478306148e-18,4.85722573273506e-17,6.661338147750939e-17,all,1.0
slow_poison,0.25,Dcluster,3,0.09488157444170287,0.00832353493725529,0.08532148650106872,0.10051880729273158,0.1349754284336526,0.010013525883833797,0.1234520056857649,0.1415610006916708,0.18445292341721653,0.017614482971156743,0.16456299243909153,0.19808068602331358,0.24534118606717562,0.01984302406059755,0.22890447836944555,0.26738421292895453,0.09488157444170282,0.008323534937255288,0.0853214865010687,0.10051880729273158,6.059967342745646e-17,3.4925000092272726e-18,5.689893001203927e-17,6.38378239159465e-17,all,1.0
slow_poison,0.25,Dsim,3,0.08037004839996885,0.005807686721783433,0.07481920159308035,0.08640435195665921,0.011891083314799508,0.0024145121987105968,0.009193946910122633,0.013851174671766869,0.009817648218816954,0.0012026295768478685,0.008428996812082163,0.010519278170222229,0.010296461764125278,0.0011323552704238357,0.009394930760287688,0.011567385692993605,0.08037004839996886,0.00580768672178344,0.07481920159308035,0.08640435195665923,3.0704605524789484e-17,5.564651146936438e-18,2.723515857283587e-17,3.712308238590367e-17,dynamic,0.6667
slow_poison,0.5,DCV,3,0.04914189414580842,0.0042501126266512555,0.046133477838012235,0.054004008020309746,0.03075590902159674,0.010123965073053989,0.021413002926536934,0.041512363965148354,0.02357288243297824,0.002422145527064773,0.020793955810135566,0.025236141421724922,0.02174003850736408,0.0047554005671922375,0.016253289007804823,0.02467187943784181,0.04914189414580842,0.0042501126266512425,0.04613347783801226,0.05400400802030973,3.515706244646329e-17,5.608641168618727e-18,2.914335439641036e-17,4.0245584642661923e-17,accepted,0.6667
slow_poison,0.5,Dcluster,3,0.05833110148610715,0.004898638919656115,0.05379545923338218,0.06352597322386015,0.04485183624450504,0.012113582549639346,0.033163759644172494,0.05735023636422215,0.03562943016536697,0.0037870118766912503,0.032092036528308346,0.03962446784876254,0.03282721949701977,0.00954165824571804,0.022122540076752604,0.0404380146439642,0.058331101486107144,0.004898638919656127,0.05379545923338216,0.06352597322386015,3.8163916471489756e-17,4.2207643840401636e-18,3.3306690738754695e-17,4.093947403305265e-17,accepted,0.6667
slow_poison,0.5,Dsim,3,0.08768449657502624,0.001300294559626066,0.08625649805674107,0.08880021851914527,0.007879650686155253,0.0014273757101500723,0.006259136149498586,0.008950389998566751,0.007841682919974289,0.0018751201899536432,0.005679604256361782,0.009023407980836132,0.008340542108774917,0.0017109424771397774,0.0063695389666108045,0.009443022824432379,0.08768449657502624,0.0013002945596260718,0.08625649805674107,0.08880021851914528,4.328135072562134e-17,3.156052745301911e-18,3.9638431426070045e-17,4.5189546549195826e-17,static,0.6667
slow_poison,1.0,DCV,3,0.0939249988741986,0.009642545920227301,0.08802883817137455,0.10505263658212738,0.03159929230464332,0.0036230103724729274,0.028250177087947442,0.03544497280403601,0.03179539001443953,0.0041022436303195225,0.02736467730653357,0.035461605244195935,0.027825557206524975,0.005761597215148176,0.024234521999394944,0.03447126574194696,0.0939249988741986,0.009642545920227305,0.08802883817137455,0.10505263658212738,3.1918911957973254e-17,1.2334847611810679e-17,1.8041124150158794e-17,4.163336342344337e-17,accepted,0.6667
slow_poison,1.0,Dcluster,3,0.11884400754740132,0.016044133961385258,0.1088420758491598,0.13734998195996473,0.039138194717719184,0.007297703754087761,0.03441507501159508,0.04754339463812833,0.0439013777590316,0.0070275865086419,0.035809683253066736,0.04847668903633414,0.04965845494754739,0.00899713587682057,0.04431497942169292,0.06004601450497051,0.1188440075474013,0.016044133961385244,0.10884207584915977,0.1373499819599647,3.307539427529112e-17,1.0599335517974193e-18,3.191891195797325e-17,3.400058012914542e-17,static,0.6667
slow_poison,1.0,Dsim,3,0.08588568297855732,0.003950454828680555,0.08192376470722104,0.08982457369165209,0.0046331387321075276,0.0013573633048189165,0.003423711232990352,0.0061012174013572685,0.008285613767071376,0.0012224874289102157,0.006877990008387505,0.009081197261496778,0.012159473501600205,0.0010821340126967894,0.011513261921708066,0.013408766079913089,0.08588568297855732,0.003950454828680548,0.08192376470722104,0.08982457369165207,4.180683577104106e-17,6.009258394948637e-18,3.4867941867133825e-17,4.527628272299467e-17,static,1.0
