dataset,attack,alpha,round,n_seeds,L1_DR,L1_FPR,L2_DR,L2_FPR,Final_DR,Final_FPR
fashion-mnist,alie,0.1,32,3,0.0,0.08163265306122448,0.08695652173913043,0.12244897959183673,0.08695652173913043,0.12244897959183673
fashion-mnist,alie,0.1,33,3,0.0,0.06,0.045454545454545456,0.08,0.045454545454545456,0.08
fashion-mnist,alie,0.1,34,3,0.047619047619047616,0.0392156862745098,0.19047619047619047,0.058823529411764705,0.19047619047619047,0.058823529411764705
fashion-mnist,alie,0.1,35,3,0.0,0.03773584905660377,0.05263157894736842,0.09433962264150944,0.05263157894736842,0.09433962264150944
fashion-mnist,alie,0.1,36,3,0.0,0.06382978723404255,0.0,0.1276595744680851,0.0,0.1276595744680851
fashion-mnist,alie,0.1,37,3,0.0,0.057692307692307696,0.05,0.11538461538461539,0.05,0.11538461538461539
fashion-mnist,alie,0.1,38,3,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612
fashion-mnist,alie,0.1,39,3,0.0,0.08163265306122448,0.0,0.08163265306122448,0.0,0.08163265306122448
fashion-mnist,alie,0.1,40,3,0.0,0.02127659574468085,0.08,0.0425531914893617,0.08,0.0425531914893617
fashion-mnist,alie,0.1,41,3,0.0,0.04,0.0,0.06,0.0,0.06
fashion-mnist,alie,0.1,42,3,0.05263157894736842,0.07547169811320754,0.10526315789473684,0.09433962264150944,0.10526315789473684,0.09433962264150944
fashion-mnist,alie,0.1,43,3,0.0,0.1509433962264151,0.05263157894736842,0.1509433962264151,0.05263157894736842,0.1509433962264151
fashion-mnist,alie,0.1,44,3,0.0,0.058823529411764705,0.14285714285714285,0.0784313725490196,0.14285714285714285,0.0784313725490196
fashion-mnist,alie,0.1,45,3,0.0,0.07142857142857142,0.125,0.08928571428571429,0.125,0.08928571428571429
fashion-mnist,alie,0.1,46,3,0.0,0.06382978723404255,0.08,0.10638297872340426,0.08,0.10638297872340426
fashion-mnist,alie,0.1,47,3,0.045454545454545456,0.1,0.09090909090909091,0.1,0.09090909090909091,0.1
fashion-mnist,alie,0.1,48,3,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333
fashion-mnist,alie,0.1,49,3,0.047619047619047616,0.0784313725490196,0.19047619047619047,0.09803921568627451,0.19047619047619047,0.09803921568627451
fashion-mnist,alie,0.1,50,3,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333
fashion-mnist,alie,0.25,11,3,0.0,0.06,0.13636363636363635,0.08,0.13636363636363635,0.08
fashion-mnist,alie,0.25,12,3,0.043478260869565216,0.04081632653061224,0.13043478260869565,0.04081632653061224,0.13043478260869565,0.04081632653061224
fashion-mnist,alie,0.25,13,3,0.0,0.09615384615384616,0.15,0.09615384615384616,0.15,0.09615384615384616
fashion-mnist,alie,0.25,14,3,0.0,0.0625,0.125,0.0625,0.125,0.0625
fashion-mnist,alie,0.25,15,3,0.047619047619047616,0.0392156862745098,0.09523809523809523,0.0392156862745098,0.09523809523809523,0.0392156862745098
fashion-mnist,alie,0.25,16,3,0.0,0.045454545454545456,0.10714285714285714,0.045454545454545456,0.10714285714285714,0.045454545454545456
fashion-mnist,alie,0.25,17,3,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.10416666666666667
fashion-mnist,alie,0.25,18,3,0.0,0.1,0.13636363636363635,0.1,0.13636363636363635,0.1
fashion-mnist,alie,0.25,19,3,0.0,0.08163265306122448,0.17391304347826086,0.08163265306122448,0.17391304347826086,0.08163265306122448
fashion-mnist,alie,0.25,20,3,0.0625,0.05357142857142857,0.1875,0.05357142857142857,0.1875,0.05357142857142857
fashion-mnist,alie,0.25,21,3,0.0,0.10204081632653061,0.13043478260869565,0.10204081632653061,0.13043478260869565,0.10204081632653061
fashion-mnist,alie,0.25,22,3,0.04,0.0851063829787234,0.12,0.0851063829787234,0.12,0.0851063829787234
fashion-mnist,alie,0.25,23,3,0.0,0.10204081632653061,0.043478260869565216,0.10204081632653061,0.043478260869565216,0.10204081632653061
fashion-mnist,alie,0.25,24,3,0.043478260869565216,0.061224489795918366,0.17391304347826086,0.061224489795918366,0.17391304347826086,0.061224489795918366
fashion-mnist,alie,0.25,25,3,0.0,0.08695652173913043,0.11538461538461539,0.08695652173913043,0.11538461538461539,0.08695652173913043
fashion-mnist,alie,0.25,26,3,0.045454545454545456,0.04,0.13636363636363635,0.04,0.13636363636363635,0.04
fashion-mnist,alie,0.25,27,3,0.0,0.08,0.09090909090909091,0.08,0.09090909090909091,0.08
fashion-mnist,alie,0.25,28,3,0.05263157894736842,0.09433962264150944,0.05263157894736842,0.09433962264150944,0.05263157894736842,0.09433962264150944
fashion-mnist,alie,0.25,29,3,0.045454545454545456,0.06,0.045454545454545456,0.06,0.045454545454545456,0.06
fashion-mnist,alie,0.25,30,3,0.0,0.1,0.045454545454545456,0.1,0.045454545454545456,0.1
fashion-mnist,alie,0.25,31,3,0.047619047619047616,0.0784313725490196,0.047619047619047616,0.0784313725490196,0.047619047619047616,0.0784313725490196
fashion-mnist,alie,0.25,32,3,0.0,0.061224489795918366,0.08695652173913043,0.061224489795918366,0.08695652173913043,0.061224489795918366
fashion-mnist,alie,0.25,33,3,0.0,0.057692307692307696,0.1,0.057692307692307696,0.1,0.057692307692307696
fashion-mnist,alie,0.25,34,3,0.0,0.0784313725490196,0.19047619047619047,0.0784313725490196,0.19047619047619047,0.0784313725490196
fashion-mnist,alie,0.25,35,3,0.05263157894736842,0.05660377358490566,0.21052631578947367,0.05660377358490566,0.21052631578947367,0.05660377358490566
fashion-mnist,alie,0.25,36,3,0.0,0.06,0.09090909090909091,0.06,0.09090909090909091,0.06
fashion-mnist,alie,0.25,37,3,0.0,0.10416666666666667,0.041666666666666664,0.10416666666666667,0.041666666666666664,0.10416666666666667
fashion-mnist,alie,0.25,38,3,0.0,0.058823529411764705,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.058823529411764705
fashion-mnist,alie,0.25,39,3,0.0,0.04081632653061224,0.08695652173913043,0.04081632653061224,0.08695652173913043,0.04081632653061224
fashion-mnist,alie,0.25,40,3,0.0,0.10638297872340426,0.08,0.10638297872340426,0.08,0.10638297872340426
fashion-mnist,alie,0.25,41,3,0.0,0.08333333333333333,0.125,0.08333333333333333,0.125,0.08333333333333333
fashion-mnist,alie,0.25,42,3,0.0,0.057692307692307696,0.1,0.057692307692307696,0.1,0.057692307692307696
fashion-mnist,alie,0.25,43,3,0.0,0.04081632653061224,0.13043478260869565,0.04081632653061224,0.13043478260869565,0.04081632653061224
fashion-mnist,alie,0.25,44,3,0.0,0.02040816326530612,0.08695652173913043,0.02040816326530612,0.08695652173913043,0.02040816326530612
fashion-mnist,alie,0.25,45,3,0.0,0.061224489795918366,0.08695652173913043,0.061224489795918366,0.08695652173913043,0.061224489795918366
fashion-mnist,alie,0.25,46,3,0.0,0.0784313725490196,0.14285714285714285,0.0784313725490196,0.14285714285714285,0.0784313725490196
fashion-mnist,alie,0.25,47,3,0.0,0.057692307692307696,0.1,0.057692307692307696,0.1,0.057692307692307696
fashion-mnist,alie,0.25,48,3,0.0,0.018867924528301886,0.15789473684210525,0.018867924528301886,0.15789473684210525,0.018867924528301886
fashion-mnist,alie,0.25,49,3,0.043478260869565216,0.10204081632653061,0.08695652173913043,0.10204081632653061,0.08695652173913043,0.10204081632653061
fashion-mnist,alie,0.25,50,3,0.0,0.05660377358490566,0.05263157894736842,0.05660377358490566,0.05263157894736842,0.05660377358490566
fashion-mnist,alie,0.5,11,3,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,12,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,13,3,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,14,3,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,alie,0.5,15,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,16,3,0.0,0.04,0.0,0.04,0.0,0.04
fashion-mnist,alie,0.5,17,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,18,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,19,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,20,3,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664
fashion-mnist,alie,0.5,21,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,22,3,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.018518518518518517
fashion-mnist,alie,0.5,23,3,0.0,0.0,0.0,0.03773584905660377,0.0,0.03773584905660377
fashion-mnist,alie,0.5,24,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,25,3,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,26,3,0.0,0.04,0.045454545454545456,0.04,0.045454545454545456,0.04
fashion-mnist,alie,0.5,27,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,28,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,29,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,30,3,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,31,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,32,3,0.0,0.0,0.0,0.02,0.0,0.02
fashion-mnist,alie,0.5,33,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,34,3,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,35,3,0.0,0.01818181818181818,0.0,0.01818181818181818,0.0,0.01818181818181818
fashion-mnist,alie,0.5,36,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,37,3,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.018518518518518517
fashion-mnist,alie,0.5,38,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,39,3,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608
fashion-mnist,alie,0.5,40,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,41,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,42,3,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,43,3,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.019230769230769232
fashion-mnist,alie,0.5,44,3,0.0,0.02,0.0,0.02,0.0,0.02
fashion-mnist,alie,0.5,45,3,0.0,0.02,0.0,0.02,0.0,0.02
fashion-mnist,alie,0.5,46,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,47,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,48,3,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,0.5,49,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,0.5,50,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,11,3,0.0,0.019230769230769232,0.1,0.019230769230769232,0.1,0.019230769230769232
fashion-mnist,alie,1.0,12,3,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,1.0,13,3,0.08695652173913043,0.02040816326530612,0.13043478260869565,0.061224489795918366,0.13043478260869565,0.061224489795918366
fashion-mnist,alie,1.0,14,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,15,3,0.0,0.0,0.09523809523809523,0.0392156862745098,0.09523809523809523,0.0392156862745098
fashion-mnist,alie,1.0,16,3,0.05263157894736842,0.03773584905660377,0.05263157894736842,0.07547169811320754,0.05263157894736842,0.07547169811320754
fashion-mnist,alie,1.0,17,3,0.0,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612
fashion-mnist,alie,1.0,18,3,0.0,0.0,0.09090909090909091,0.02,0.09090909090909091,0.02
fashion-mnist,alie,1.0,19,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,20,3,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0196078431372549,0.047619047619047616,0.0196078431372549
fashion-mnist,alie,1.0,21,3,0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549
fashion-mnist,alie,1.0,22,3,0.08,0.02127659574468085,0.08,0.02127659574468085,0.08,0.02127659574468085
fashion-mnist,alie,1.0,23,3,0.058823529411764705,0.0,0.17647058823529413,0.01818181818181818,0.17647058823529413,0.01818181818181818
fashion-mnist,alie,1.0,24,3,0.08695652173913043,0.04081632653061224,0.08695652173913043,0.061224489795918366,0.08695652173913043,0.061224489795918366
fashion-mnist,alie,1.0,25,3,0.047619047619047616,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
fashion-mnist,alie,1.0,26,3,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0
fashion-mnist,alie,1.0,27,3,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.037037037037037035
fashion-mnist,alie,1.0,28,3,0.0,0.018867924528301886,0.05263157894736842,0.018867924528301886,0.05263157894736842,0.018867924528301886
fashion-mnist,alie,1.0,29,3,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332
fashion-mnist,alie,1.0,30,3,0.05,0.019230769230769232,0.05,0.019230769230769232,0.05,0.019230769230769232
fashion-mnist,alie,1.0,31,3,0.0,0.0,0.09090909090909091,0.02,0.09090909090909091,0.02
fashion-mnist,alie,1.0,32,3,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.020833333333333332
fashion-mnist,alie,1.0,33,3,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332
fashion-mnist,alie,1.0,34,3,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464
fashion-mnist,alie,1.0,35,3,0.08333333333333333,0.0,0.08333333333333333,0.020833333333333332,0.08333333333333333,0.020833333333333332
fashion-mnist,alie,1.0,36,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,37,3,0.038461538461538464,0.021739130434782608,0.07692307692307693,0.021739130434782608,0.07692307692307693,0.021739130434782608
fashion-mnist,alie,1.0,38,3,0.0,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446
fashion-mnist,alie,1.0,39,3,0.05263157894736842,0.0,0.05263157894736842,0.018867924528301886,0.05263157894736842,0.018867924528301886
fashion-mnist,alie,1.0,40,3,0.058823529411764705,0.03636363636363636,0.11764705882352941,0.07272727272727272,0.11764705882352941,0.07272727272727272
fashion-mnist,alie,1.0,41,3,0.0,0.02,0.0,0.02,0.0,0.02
fashion-mnist,alie,1.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,43,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,44,3,0.05,0.0,0.05,0.0,0.05,0.0
fashion-mnist,alie,1.0,45,3,0.043478260869565216,0.02040816326530612,0.043478260869565216,0.02040816326530612,0.043478260869565216,0.02040816326530612
fashion-mnist,alie,1.0,46,3,0.04,0.02127659574468085,0.04,0.0425531914893617,0.04,0.0425531914893617
fashion-mnist,alie,1.0,47,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,alie,1.0,48,3,0.045454545454545456,0.02,0.09090909090909091,0.04,0.09090909090909091,0.04
fashion-mnist,alie,1.0,49,3,0.0,0.0392156862745098,0.0,0.0784313725490196,0.0,0.0784313725490196
fashion-mnist,alie,1.0,50,3,0.0,0.0,0.0,0.0,0.0,0.0
fashion-mnist,gaussian_noise,0.1,11,3,0.32,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,12,3,1.0,0.0,1.0,0.038461538461538464,1.0,0.038461538461538464
fashion-mnist,gaussian_noise,0.1,13,3,0.125,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,14,3,1.0,0.0,1.0,0.06,1.0,0.06
fashion-mnist,gaussian_noise,0.1,15,3,0.08695652173913043,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,16,3,0.56,0.0,1.0,0.02127659574468085,1.0,0.02127659574468085
fashion-mnist,gaussian_noise,0.1,17,3,1.0,0.0,1.0,0.03773584905660377,1.0,0.03773584905660377
fashion-mnist,gaussian_noise,0.1,18,3,0.391304347826087,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,19,3,0.6956521739130435,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
fashion-mnist,gaussian_noise,0.1,20,3,0.4166666666666667,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,21,3,0.5555555555555556,0.018518518518518517,1.0,0.037037037037037035,1.0,0.037037037037037035
fashion-mnist,gaussian_noise,0.1,22,3,1.0,0.0,1.0,0.019230769230769232,1.0,0.019230769230769232
fashion-mnist,gaussian_noise,0.1,23,3,0.3181818181818182,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,24,3,0.21739130434782608,0.02040816326530612,1.0,0.04081632653061224,1.0,0.04081632653061224
fashion-mnist,gaussian_noise,0.1,25,3,0.7,0.019230769230769232,1.0,0.057692307692307696,1.0,0.057692307692307696
fashion-mnist,gaussian_noise,0.1,26,3,1.0,0.0,1.0,0.018867924528301886,1.0,0.018867924528301886
fashion-mnist,gaussian_noise,0.1,27,3,0.2916666666666667,0.0,1.0,0.020833333333333332,1.0,0.020833333333333332
fashion-mnist,gaussian_noise,0.1,28,3,1.0,0.0196078431372549,1.0,0.0196078431372549,1.0,0.0196078431372549
fashion-mnist,gaussian_noise,0.1,29,3,0.38095238095238093,0.0196078431372549,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,gaussian_noise,0.1,30,3,1.0,0.0,1.0,0.05555555555555555,1.0,0.05555555555555555
fashion-mnist,gaussian_noise,0.1,31,3,0.4583333333333333,0.0,1.0,0.020833333333333332,1.0,0.020833333333333332
fashion-mnist,gaussian_noise,0.1,32,3,1.0,0.0,1.0,0.018518518518518517,1.0,0.018518518518518517
fashion-mnist,gaussian_noise,0.1,33,3,1.0,0.0,1.0,0.018518518518518517,1.0,0.018518518518518517
fashion-mnist,gaussian_noise,0.1,34,3,0.6190476190476191,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
fashion-mnist,gaussian_noise,0.1,35,3,0.3181818181818182,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,36,3,0.2608695652173913,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
fashion-mnist,gaussian_noise,0.1,37,3,0.5789473684210527,0.0,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,gaussian_noise,0.1,38,3,0.6190476190476191,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,gaussian_noise,0.1,39,3,0.23809523809523808,0.0,1.0,0.0392156862745098,1.0,0.0392156862745098
fashion-mnist,gaussian_noise,0.1,40,3,0.3181818181818182,0.0,1.0,0.02,1.0,0.02
fashion-mnist,gaussian_noise,0.1,41,3,0.5714285714285714,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,42,3,1.0,0.0,1.0,0.037037037037037035,1.0,0.037037037037037035
fashion-mnist,gaussian_noise,0.1,43,3,0.47619047619047616,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
fashion-mnist,gaussian_noise,0.1,44,3,1.0,0.0,1.0,0.018867924528301886,1.0,0.018867924528301886
fashion-mnist,gaussian_noise,0.1,45,3,0.08695652173913043,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,46,3,0.7894736842105263,0.0,1.0,0.05660377358490566,1.0,0.05660377358490566
fashion-mnist,gaussian_noise,0.1,47,3,0.2857142857142857,0.0,1.0,0.0196078431372549,1.0,0.0196078431372549
fashion-mnist,gaussian_noise,0.1,48,3,0.047619047619047616,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,49,3,0.23809523809523808,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.1,50,3,0.34782608695652173,0.0,1.0,0.02040816326530612,1.0,0.02040816326530612
fashion-mnist,gaussian_noise,0.25,11,3,1.0,0.018518518518518517,1.0,0.037037037037037035,1.0,0.037037037037037035
fashion-mnist,gaussian_noise,0.25,12,3,1.0,0.0,1.0,0.07692307692307693,1.0,0.07692307692307693
fashion-mnist,gaussian_noise,0.25,13,3,1.0,0.0,1.0,0.08333333333333333,1.0,0.08333333333333333
fashion-mnist,gaussian_noise,0.25,14,3,1.0,0.0,1.0,0.0625,1.0,0.0625
fashion-mnist,gaussian_noise,0.25,15,3,1.0,0.0,1.0,0.06666666666666667,1.0,0.06666666666666667
fashion-mnist,gaussian_noise,0.25,16,3,0.6296296296296297,0.0,1.0,0.044444444444444446,1.0,0.044444444444444446
fashion-mnist,gaussian_noise,0.25,17,3,1.0,0.018867924528301886,1.0,0.05660377358490566,1.0,0.05660377358490566
fashion-mnist,gaussian_noise,0.25,18,3,1.0,0.0,1.0,0.0425531914893617,1.0,0.0425531914893617
fashion-mnist,gaussian_noise,0.25,19,3,1.0,0.03773584905660377,1.0,0.03773584905660377,1.0,0.03773584905660377
fashion-mnist,gaussian_noise,0.25,20,3,1.0,0.0,1.0,0.1,1.0,0.1
fashion-mnist,gaussian_noise,0.25,21,3,1.0,0.0,1.0,0.08333333333333333,1.0,0.08333333333333333
fashion-mnist,gaussian_noise,0.25,22,3,1.0,0.02,1.0,0.04,1.0,0.04
fashion-mnist,gaussian_noise,0.25,23,3,1.0,0.019230769230769232,1.0,0.09615384615384616,1.0,0.09615384615384616
fashion-mnist,gaussian_noise,0.25,24,3,1.0,0.03571428571428571,1.0,0.07142857142857142,1.0,0.07142857142857142
fashion-mnist,gaussian_noise,0.25,25,3,1.0,0.0,1.0,0.0625,1.0,0.0625
fashion-mnist,gaussian_noise,0.25,26,3,1.0,0.0,1.0,0.08163265306122448,1.0,0.08163265306122448
fashion-mnist,gaussian_noise,0.25,27,3,1.0,0.0,1.0,0.061224489795918366,1.0,0.061224489795918366
fashion-mnist,gaussian_noise,0.25,28,3,1.0,0.0,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,gaussian_noise,0.25,29,3,1.0,0.03773584905660377,1.0,0.09433962264150944,1.0,0.09433962264150944
fashion-mnist,gaussian_noise,0.25,30,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,gaussian_noise,0.25,31,3,1.0,0.03773584905660377,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,gaussian_noise,0.25,32,3,1.0,0.0196078431372549,1.0,0.058823529411764705,1.0,0.058823529411764705
fashion-mnist,gaussian_noise,0.25,33,3,1.0,0.018867924528301886,1.0,0.07547169811320754,1.0,0.07547169811320754
fashion-mnist,gaussian_noise,0.25,34,3,1.0,0.0,1.0,0.10638297872340426,1.0,0.10638297872340426
fashion-mnist,gaussian_noise,0.25,35,3,1.0,0.0,1.0,0.0784313725490196,1.0,0.0784313725490196
fashion-mnist,gaussian_noise,0.25,36,3,1.0,0.0,1.0,0.08,1.0,0.08
fashion-mnist,gaussian_noise,0.25,37,3,1.0,0.03571428571428571,1.0,0.07142857142857142,1.0,0.07142857142857142
fashion-mnist,gaussian_noise,0.25,38,3,1.0,0.018518518518518517,1.0,0.037037037037037035,1.0,0.037037037037037035
fashion-mnist,gaussian_noise,0.25,39,3,1.0,0.0,1.0,0.04,1.0,0.04
fashion-mnist,gaussian_noise,0.25,40,3,1.0,0.0,1.0,0.0851063829787234,1.0,0.0851063829787234
fashion-mnist,gaussian_noise,0.25,41,3,1.0,0.0,1.0,0.021739130434782608,1.0,0.021739130434782608
fashion-mnist,gaussian_noise,0.25,42,3,1.0,0.0,1.0,0.05660377358490566,1.0,0.05660377358490566
fashion-mnist,gaussian_noise,0.25,43,3,1.0,0.019230769230769232,1.0,0.038461538461538464,1.0,0.038461538461538464
fashion-mnist,gaussian_noise,0.25,44,3,0.5833333333333334,0.0,1.0,0.041666666666666664,1.0,0.041666666666666664
fashion-mnist,gaussian_noise,0.25,45,3,0.6153846153846154,0.0,1.0,0.043478260869565216,1.0,0.043478260869565216
fashion-mnist,gaussian_noise,0.25,46,3,1.0,0.04,1.0,0.06,1.0,0.06
fashion-mnist,gaussian_noise,0.25,47,3,1.0,0.0,1.0,0.061224489795918366,1.0,0.061224489795918366
fashion-mnist,gaussian_noise,0.25,48,3,1.0,0.0,1.0,0.08333333333333333,1.0,0.08333333333333333
fashion-mnist,gaussian_noise,0.25,49,3,1.0,0.0,1.0,0.09259259259259259,1.0,0.09259259259259259
fashion-mnist,gaussian_noise,0.25,50,3,1.0,0.037037037037037035,1.0,0.1111111111111111,1.0,0.1111111111111111
fashion-mnist,gaussian_noise,0.5,11,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,12,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,13,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,14,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,15,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,16,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,17,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,18,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,19,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,20,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,21,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,22,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,23,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,24,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,25,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,26,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,27,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,28,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,29,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,30,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,31,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,32,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,33,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,34,3,1.0,0.0,1.0,0.0,1.0,0.0
fashion-mnist,gaussian_noise,0.5,35,3,1.0,0.0,1.0,0.0,1.0,0.0
