dataset,attack,alpha,round,l1_median_mean,l1_mad_mean,l1_thr_reject_mean,l2_thr_distance_mean,n_seeds
cifar-10,slow_poison,1.0,13,118.67129999999999,22.802266666666668,209.88036666666667,95.11333333333334,3
cifar-10,slow_poison,1.0,14,113.13870000000001,23.74553333333333,208.1208333333333,94.70666666666666,3
cifar-10,slow_poison,1.0,15,123.96159999999999,24.197400000000002,220.7513,98.00333333333333,3
cifar-10,slow_poison,1.0,16,121.11193333333334,24.9378,220.8632,114.11666666666667,3
cifar-10,slow_poison,1.0,17,123.9576,22.142533333333333,212.52773333333334,103.04666666666667,3
cifar-10,slow_poison,1.0,18,115.65116666666667,24.41186666666667,213.29866666666666,108.37333333333333,3
cifar-10,slow_poison,1.0,19,123.24553333333334,21.957766666666668,211.07663333333335,97.72333333333334,3
cifar-10,slow_poison,1.0,20,118.0496,20.35813333333333,199.48203333333333,101.17333333333333,3
cifar-10,slow_poison,1.0,21,116.85646666666666,20.658366666666666,199.48996666666667,100.80666666666667,3
cifar-10,slow_poison,1.0,22,123.01726666666667,23.55643333333333,217.24296666666666,98.51666666666667,3
cifar-10,slow_poison,1.0,23,120.42576666666666,25.9914,224.39133333333334,106.27999999999999,3
cifar-10,slow_poison,1.0,24,119.9535,18.654233333333334,194.5705,102.38666666666666,3
cifar-10,slow_poison,1.0,25,122.24336666666666,22.9785,214.15733333333333,108.96333333333332,3
cifar-10,slow_poison,1.0,26,119.4858,26.1664,224.15143333333333,114.73,3
cifar-10,slow_poison,1.0,27,129.10743333333332,16.089466666666667,193.46540000000002,96.13,3
cifar-10,slow_poison,1.0,28,128.25073333333333,22.807599999999997,219.48120000000003,101.79,3
cifar-10,slow_poison,1.0,29,126.7829,23.840733333333333,222.14573333333337,102.77,3
cifar-10,slow_poison,1.0,30,127.252,25.083866666666665,227.5874666666667,103.37,3
cifar-10,slow_poison,1.0,31,118.05126666666666,20.0474,198.2408333333333,113.65333333333332,3
cifar-10,slow_poison,1.0,32,123.49246666666666,16.4176,189.16286666666667,107.03666666666668,3
cifar-10,slow_poison,1.0,33,126.80023333333334,21.96483333333333,214.65949999999998,98.91333333333334,3
cifar-10,slow_poison,1.0,34,125.97840000000001,23.347633333333334,219.36896666666667,98.95666666666666,3
cifar-10,slow_poison,1.0,35,115.86043333333333,21.808333333333334,203.09380000000002,108.70333333333333,3
cifar-10,slow_poison,1.0,36,119.12666666666667,26.127033333333333,223.63469999999998,112.06333333333333,3
cifar-10,slow_poison,1.0,37,122.2866,22.095333333333333,210.66806666666665,98.85000000000001,3
cifar-10,slow_poison,1.0,38,120.30103333333334,19.281266666666667,197.42623333333333,111.64999999999999,3
cifar-10,slow_poison,1.0,39,122.3033,22.8107,213.54623333333333,114.95333333333333,3
cifar-10,slow_poison,1.0,40,121.81446666666666,22.9765,213.72056666666666,108.71666666666665,3
cifar-10,slow_poison,1.0,41,118.79019999999998,23.43216666666667,212.51883333333333,97.93333333333334,3
cifar-10,slow_poison,1.0,42,118.56386666666667,18.608633333333334,192.99833333333333,96.62666666666667,3
cifar-10,slow_poison,1.0,43,118.9434,25.438033333333333,220.6955,118.02666666666666,3
cifar-10,slow_poison,1.0,44,121.53363333333334,20.970333333333333,205.41493333333332,100.76,3
cifar-10,slow_poison,1.0,45,124.76313333333333,26.168233333333333,229.43606666666665,105.65333333333335,3
cifar-10,slow_poison,1.0,46,123.48436666666667,22.234333333333336,212.42159999999998,101.11333333333334,3
cifar-10,slow_poison,1.0,47,122.47326666666667,24.8614,221.919,97.79,3
cifar-10,slow_poison,1.0,48,123.48140000000001,22.701400000000003,214.28706666666668,92.44666666666667,3
cifar-10,slow_poison,1.0,49,124.58413333333333,21.9906,212.54666666666665,99.05,3
cifar-10,slow_poison,1.0,50,125.72256666666665,22.623333333333335,216.2159,94.85666666666667,3
fashion-mnist,alie,0.1,11,126.09306666666667,65.85073333333334,389.4959333333333,168.21333333333334,3
fashion-mnist,alie,0.1,12,124.48129999999999,65.73206666666667,387.4095333333333,171.5666666666667,3
fashion-mnist,alie,0.1,13,141.9975,80.214,462.85353333333336,207.82333333333335,3
fashion-mnist,alie,0.1,14,101.99443333333333,62.544999999999995,352.17443333333335,162.04,3
fashion-mnist,alie,0.1,15,141.8023,62.74643333333333,392.7880333333333,163.68,3
fashion-mnist,alie,0.1,16,144.458,82.13936666666666,473.01546666666667,212.06000000000003,3
fashion-mnist,alie,0.1,17,142.14973333333333,79.51093333333334,460.19346666666667,207.83333333333334,3
fashion-mnist,alie,0.1,18,116.2762,61.65753333333333,362.90636666666666,162.76333333333332,3
fashion-mnist,alie,0.1,19,124.83170000000001,63.05010000000001,377.03219999999993,168.93666666666667,3
fashion-mnist,alie,0.1,20,117.8855,60.275533333333335,358.98766666666666,161.32333333333335,3
fashion-mnist,alie,0.1,21,127.93526666666666,67.1925,396.7051333333334,177.07666666666668,3
fashion-mnist,alie,0.1,22,138.44806666666668,80.05046666666667,458.64989999999995,208.96666666666667,3
fashion-mnist,alie,0.1,23,128.13673333333335,69.7629,407.1883666666667,185.15,3
fashion-mnist,alie,0.1,24,128.1953,67.22696666666667,397.1031666666666,182.10666666666668,3
fashion-mnist,alie,0.1,25,119.68323333333335,60.36323333333333,361.1362,162.37333333333333,3
fashion-mnist,alie,0.1,26,128.42913333333334,63.680299999999995,383.1504333333333,173.28333333333333,3
fashion-mnist,alie,0.1,27,119.5542,62.34516666666667,368.9348333333333,164.59,3
fashion-mnist,alie,0.1,28,123.43763333333334,68.301,396.6415,183.79,3
fashion-mnist,alie,0.1,29,130.16056666666665,66.28483333333334,395.2999333333334,175.16666666666666,3
fashion-mnist,alie,0.1,30,146.595,68.1037,419.00960000000003,180.39333333333335,3
fashion-mnist,alie,0.1,31,109.62036666666667,74.06153333333333,405.86656666666664,190.87,3
fashion-mnist,alie,0.1,32,123.84826666666667,69.4455,401.63016666666664,184.45333333333335,3
fashion-mnist,alie,0.1,33,123.351,70.61616666666667,405.8156666666667,182.76,3
fashion-mnist,alie,0.1,34,106.3755,63.9169,362.04310000000004,166.39666666666668,3
fashion-mnist,alie,0.1,35,116.81259999999999,68.58976666666666,391.17170000000004,178.67666666666665,3
fashion-mnist,alie,0.1,36,141.97396666666666,78.21313333333333,454.82649999999995,203.24333333333334,3
fashion-mnist,alie,0.1,37,138.33736666666667,68.19833333333334,411.13076666666666,180.20000000000002,3
fashion-mnist,alie,0.1,38,120.31413333333334,68.36656666666666,393.7803333333333,177.51999999999998,3
fashion-mnist,alie,0.1,39,123.01853333333334,72.6291,413.53506666666664,187.78333333333333,3
fashion-mnist,alie,0.1,40,119.5354,71.62186666666666,406.0228,187.6833333333333,3
fashion-mnist,alie,0.1,41,126.70126666666668,60.802600000000005,369.91156666666666,162.74666666666667,3
fashion-mnist,alie,0.1,42,122.58506666666666,55.98096666666667,346.5089666666667,150.45000000000002,3
fashion-mnist,alie,0.1,43,114.36816666666668,63.319500000000005,367.64616666666666,170.24666666666667,3
fashion-mnist,alie,0.1,44,126.02983333333333,64.61636666666666,384.4952666666666,171.21333333333334,3
fashion-mnist,alie,0.1,45,129.96373333333335,60.07906666666667,370.27983333333333,161.00666666666666,3
fashion-mnist,alie,0.1,46,124.67626666666668,66.4298,390.3955,174.48333333333335,3
fashion-mnist,alie,0.1,47,109.3359,58.9461,345.1202333333333,159.38333333333333,3
fashion-mnist,alie,0.1,48,116.9576,65.57376666666666,379.2527666666667,173.59666666666666,3
fashion-mnist,alie,0.1,49,119.2203,59.9497,359.0191333333333,155.29,3
fashion-mnist,alie,0.1,50,123.94933333333334,55.612833333333334,346.4007,153.45333333333335,3
fashion-mnist,alie,0.25,11,145.62969999999999,38.61633333333333,300.09503333333333,103.39333333333333,3
fashion-mnist,alie,0.25,12,126.39399999999999,36.60543333333333,272.81586666666664,99.25666666666666,3
fashion-mnist,alie,0.25,13,140.39903333333334,34.629733333333334,278.91783333333336,94.86000000000001,3
fashion-mnist,alie,0.25,14,143.82576666666668,38.430033333333334,297.54583333333335,102.89,3
fashion-mnist,alie,0.25,15,144.8734,33.93203333333333,280.6015,93.77,3
fashion-mnist,alie,0.25,16,134.7288,40.34153333333333,296.09496666666666,108.19,3
fashion-mnist,alie,0.25,17,153.02103333333332,36.44363333333333,298.7956,99.39,3
fashion-mnist,alie,0.25,18,142.61563333333334,38.6468,297.2028666666667,104.98333333333333,3
fashion-mnist,alie,0.25,19,152.5725666666667,34.25533333333333,289.59380000000004,94.12666666666667,3
fashion-mnist,alie,0.25,20,136.47639999999998,34.44943333333333,274.27410000000003,94.25,3
fashion-mnist,alie,0.25,21,140.12166666666667,38.75196666666667,295.1295,103.61666666666667,3
fashion-mnist,alie,0.25,22,140.74043333333333,34.500166666666665,278.74106666666665,96.28000000000002,3
fashion-mnist,alie,0.25,23,150.16426666666666,38.59673333333333,304.5513,109.86333333333333,3
fashion-mnist,alie,0.25,24,138.19796666666664,32.3741,267.69446666666664,92.12666666666667,3
fashion-mnist,alie,0.25,25,131.25383333333335,40.212633333333336,292.10443333333336,109.10000000000001,3
fashion-mnist,alie,0.25,26,139.17086666666668,36.20916666666667,284.0074666666667,101.53333333333335,3
fashion-mnist,alie,0.25,27,143.34153333333333,38.163199999999996,295.9943333333333,105.42,3
fashion-mnist,alie,0.25,28,150.76916666666668,36.58156666666667,297.0954,105.32,3
fashion-mnist,alie,0.25,29,136.94536666666667,38.130500000000005,289.46733333333333,105.57333333333334,3
fashion-mnist,alie,0.25,30,148.29023333333333,40.44786666666667,310.0818,111.88,3
fashion-mnist,alie,0.25,31,144.33656666666667,38.2429,297.3080333333333,107.23666666666668,3
fashion-mnist,alie,0.25,32,127.0714,36.97593333333333,274.9751333333333,101.69666666666666,3
fashion-mnist,alie,0.25,33,143.237,40.53293333333333,305.3687333333333,111.23,3
fashion-mnist,alie,0.25,34,140.5917,36.19533333333333,285.3731333333333,104.60000000000001,3
fashion-mnist,alie,0.25,35,134.33726666666666,36.4438,280.11243333333334,101.81,3
fashion-mnist,alie,0.25,36,146.6957,38.25233333333333,299.70506666666665,110.85000000000001,3
fashion-mnist,alie,0.25,37,136.09533333333334,43.8392,311.45210000000003,119.03333333333335,3
fashion-mnist,alie,0.25,38,134.27556666666666,35.72396666666666,277.1713,100.94,3
fashion-mnist,alie,0.25,39,140.4845,34.215466666666664,277.34639999999996,99.40666666666668,3
fashion-mnist,alie,0.25,40,136.8305,37.948,288.6224333333334,106.49000000000001,3
fashion-mnist,alie,0.25,41,134.6779,38.26703333333334,287.74600000000004,110.67666666666666,3
fashion-mnist,alie,0.25,42,140.74233333333333,35.88073333333333,284.26523333333336,102.64666666666666,3
fashion-mnist,alie,0.25,43,139.66346666666666,37.92893333333333,291.37926666666664,105.98666666666666,3
fashion-mnist,alie,0.25,44,140.74403333333333,35.950633333333336,284.5465,104.51666666666667,3
fashion-mnist,alie,0.25,45,147.1,35.358,288.532,102.32,3
fashion-mnist,alie,0.25,46,146.28560000000002,34.1517,282.8924333333334,102.7,3
fashion-mnist,alie,0.25,47,140.2327,33.954766666666664,276.0518333333334,97.30333333333334,3
fashion-mnist,alie,0.25,48,138.95613333333333,40.04643333333333,299.14186666666666,110.79666666666667,3
fashion-mnist,alie,0.25,49,136.14056666666667,37.957433333333334,287.9702,106.38666666666666,3
fashion-mnist,alie,0.25,50,151.77166666666665,37.236200000000004,300.71656666666667,108.45333333333333,3
fashion-mnist,alie,0.5,11,159.71443333333332,20.336633333333335,241.06096666666667,63.46333333333333,3
fashion-mnist,alie,0.5,12,156.51863333333333,25.819033333333334,259.7947,73.58,3
fashion-mnist,alie,0.5,13,152.50323333333333,22.098333333333333,240.89656666666667,66.39666666666666,3
fashion-mnist,alie,0.5,14,156.97410000000002,18.621033333333333,231.45833333333334,65.52,3
fashion-mnist,alie,0.5,15,154.82770000000002,16.4138,220.48293333333334,62.6,3
fashion-mnist,alie,0.5,16,158.35706666666667,14.456466666666666,216.18293333333335,59.73333333333333,3
fashion-mnist,alie,0.5,17,158.7316,20.299899999999997,239.93116666666666,67.10333333333334,3
fashion-mnist,alie,0.5,18,156.39613333333332,14.446966666666667,214.18403333333333,57.76333333333334,3
fashion-mnist,alie,0.5,19,157.88843333333332,18.4286,231.6029,65.50333333333333,3
fashion-mnist,alie,0.5,20,158.19693333333333,14.498200000000002,216.18973333333335,61.24,3
fashion-mnist,alie,0.5,21,152.24966666666668,22.262900000000002,241.30136666666667,71.85000000000001,3
fashion-mnist,alie,0.5,22,157.16153333333332,18.257266666666666,230.19050000000001,61.830000000000005,3
fashion-mnist,alie,0.5,23,156.9744,18.2775,230.08450000000002,63.343333333333334,3
fashion-mnist,alie,0.5,24,156.87136666666666,19.984933333333334,236.81113333333334,71.77,3
fashion-mnist,alie,0.5,25,156.24276666666665,18.601633333333332,230.64933333333332,70.11333333333333,3
fashion-mnist,alie,0.5,26,159.23216666666667,16.3518,224.63933333333333,62.47666666666667,3
fashion-mnist,alie,0.5,27,157.21123333333333,20.1426,237.78150000000002,70.90666666666667,3
fashion-mnist,alie,0.5,28,159.42993333333334,15.884799999999998,222.96910000000003,64.57000000000001,3
fashion-mnist,alie,0.5,29,160.8842,16.570633333333333,227.1667,66.29333333333334,3
fashion-mnist,alie,0.5,30,156.67433333333335,18.171066666666665,229.35866666666666,67.85000000000001,3
fashion-mnist,alie,0.5,31,158.71896666666666,20.274933333333333,239.81873333333337,71.28666666666668,3
fashion-mnist,alie,0.5,32,155.6551,16.279999999999998,220.77509999999998,67.97333333333334,3
fashion-mnist,alie,0.5,33,157.32056666666668,23.94616666666667,253.10530000000003,76.24666666666667,3
fashion-mnist,alie,0.5,34,157.4397,16.572666666666667,223.73033333333333,67.25333333333333,3
fashion-mnist,alie,0.5,35,159.77783333333332,20.208333333333332,240.6112666666667,70.57666666666667,3
fashion-mnist,alie,0.5,36,154.88646666666668,16.005333333333336,218.90773333333334,67.51666666666667,3
fashion-mnist,alie,0.5,37,158.994,20.014133333333334,239.05053333333333,70.47666666666667,3
fashion-mnist,alie,0.5,38,161.31463333333332,20.10976666666667,241.75369999999998,69.11333333333333,3
fashion-mnist,alie,0.5,39,159.49236666666667,18.38383333333333,233.0276,72.26333333333334,3
fashion-mnist,alie,0.5,40,157.14936666666668,21.729366666666667,244.0667,73.44333333333334,3
fashion-mnist,alie,0.5,41,154.44276666666667,20.115266666666667,234.90380000000002,76.90333333333334,3
fashion-mnist,alie,0.5,42,157.55673333333334,16.129033333333336,222.07286666666667,72.04,3
fashion-mnist,alie,0.5,43,160.01493333333335,16.1613,224.66026666666667,66.94333333333333,3
fashion-mnist,alie,0.5,44,158.17213333333333,16.116966666666666,222.64,65.89,3
fashion-mnist,alie,0.5,45,158.9997,16.295333333333332,224.18096666666668,71.15333333333332,3
fashion-mnist,alie,0.5,46,159.38856666666666,20.180366666666668,240.11006666666665,71.92666666666668,3
fashion-mnist,alie,0.5,47,158.51136666666665,20.308066666666665,239.74343333333331,73.88333333333333,3
fashion-mnist,alie,0.5,48,159.59323333333336,16.493966666666665,225.56913333333333,68.64666666666666,3
fashion-mnist,alie,0.5,49,157.1043,18.8037,232.3193,72.83,3
fashion-mnist,alie,0.5,50,155.22093333333333,21.893133333333335,242.7935,77.06,3
fashion-mnist,alie,1.0,11,151.56723333333332,16.334366666666668,216.90470000000002,55.553333333333335,3
fashion-mnist,alie,1.0,12,156.21246666666664,16.288433333333334,221.36623333333333,59.49666666666667,3
fashion-mnist,alie,1.0,13,159.2522,16.031633333333335,223.37863333333334,53.70333333333334,3
fashion-mnist,alie,1.0,14,156.00140000000002,18.173266666666667,228.69449999999998,61.699999999999996,3
fashion-mnist,alie,1.0,15,157.46596666666667,14.353366666666666,214.87936666666667,51.776666666666664,3
fashion-mnist,alie,1.0,16,152.76436666666666,14.214166666666666,209.62093333333334,53.69,3
fashion-mnist,alie,1.0,17,150.69313333333332,18.2137,223.54783333333333,61.07,3
fashion-mnist,alie,1.0,18,151.9048,16.172066666666666,216.59293333333335,57.81666666666666,3
fashion-mnist,alie,1.0,19,156.53096666666667,19.774966666666668,235.63076666666666,62.98333333333333,3
fashion-mnist,alie,1.0,20,154.86066666666667,16.1043,219.27786666666668,57.163333333333334,3
fashion-mnist,alie,1.0,21,152.918,17.890533333333334,224.4801,59.99333333333334,3
fashion-mnist,alie,1.0,22,149.10166666666666,14.153,205.71363333333332,60.56666666666666,3
fashion-mnist,alie,1.0,23,159.13313333333335,12.414633333333333,208.79166666666666,54.56666666666666,3
fashion-mnist,alie,1.0,24,148.39396666666667,14.321599999999998,205.68023333333335,58.46,3
fashion-mnist,alie,1.0,25,156.37873333333334,12.606,206.80273333333332,60.13333333333333,3
fashion-mnist,alie,1.0,26,152.59446666666668,17.826066666666666,223.8987,63.26333333333333,3
fashion-mnist,alie,1.0,27,159.08933333333334,12.374600000000001,208.58766666666668,55.79,3
fashion-mnist,alie,1.0,28,151.03313333333332,16.3557,216.45579999999998,60.78333333333333,3
fashion-mnist,alie,1.0,29,158.65716666666665,16.220233333333333,223.53813333333332,61.51666666666667,3
fashion-mnist,alie,1.0,30,153.32989999999998,16.076766666666668,217.63693333333333,62.336666666666666,3
fashion-mnist,alie,1.0,31,154.36703333333332,17.797433333333334,225.55673333333334,61.4,3
fashion-mnist,alie,1.0,32,159.0886,12.281433333333334,208.21416666666667,55.10999999999999,3
fashion-mnist,alie,1.0,33,151.80656666666667,12.525066666666667,201.90686666666667,60.54333333333333,3
fashion-mnist,alie,1.0,34,156.72506666666666,14.426400000000001,214.43066666666664,58.946666666666665,3
fashion-mnist,alie,1.0,35,154.88750000000002,12.546066666666666,205.07180000000002,61.00666666666667,3
fashion-mnist,alie,1.0,36,154.56359999999998,17.993633333333335,226.53816666666668,66.0,3
fashion-mnist,alie,1.0,37,148.63423333333333,16.123833333333334,213.1295,66.57,3
fashion-mnist,alie,1.0,38,154.14646666666667,16.407333333333334,219.7757333333333,66.95,3
fashion-mnist,alie,1.0,39,151.0268,12.582833333333333,201.35823333333335,65.53666666666666,3
fashion-mnist,alie,1.0,40,148.74503333333334,13.9916,204.7114333333333,62.15333333333333,3
fashion-mnist,alie,1.0,41,154.80566666666667,13.913400000000001,210.45923333333334,61.166666666666664,3
fashion-mnist,alie,1.0,42,154.42733333333334,12.4614,204.27290000000002,64.60666666666667,3
fashion-mnist,alie,1.0,43,156.79280000000003,19.778066666666668,235.90499999999997,67.66333333333334,3
fashion-mnist,alie,1.0,44,156.23716666666667,14.171899999999999,212.9248,62.366666666666674,3
fashion-mnist,alie,1.0,45,155.5992,18.2258,228.50246666666666,72.51666666666667,3
fashion-mnist,alie,1.0,46,151.24450000000002,16.4207,216.9274,67.08666666666667,3
fashion-mnist,alie,1.0,47,156.2347,18.037233333333333,228.3836666666667,67.46666666666667,3
fashion-mnist,alie,1.0,48,154.4308,15.963066666666668,218.283,60.77,3
fashion-mnist,alie,1.0,49,149.18576666666667,14.4923,207.15496666666664,66.21333333333332,3
fashion-mnist,alie,1.0,50,156.7167,14.529433333333335,214.83450000000002,67.06333333333333,3
fashion-mnist,gaussian_noise,0.1,11,204.04573333333335,152.4138,813.7008999999999,296.6066666666666,3
fashion-mnist,gaussian_noise,0.1,12,186.7441,123.12556666666667,679.2463666666666,241.92999999999998,3
fashion-mnist,gaussian_noise,0.1,13,255.8972,203.35376666666664,1069.3124,408.76,3
fashion-mnist,gaussian_noise,0.1,14,177.2119,123.4412,670.9767333333333,230.76,3
fashion-mnist,gaussian_noise,0.1,15,195.57806666666667,164.55306666666667,853.7902666666665,276.27333333333337,3
fashion-mnist,gaussian_noise,0.1,16,284.9947666666667,179.23363333333336,1001.9292333333333,441.03,3
fashion-mnist,gaussian_noise,0.1,17,177.6384666666667,107.45116666666667,607.4431,241.75333333333333,3
fashion-mnist,gaussian_noise,0.1,18,195.29226666666668,140.03446666666665,755.4301,216.3133333333333,3
fashion-mnist,gaussian_noise,0.1,19,189.55966666666666,127.5847,699.8984333333333,231.55999999999997,3
fashion-mnist,gaussian_noise,0.1,20,185.37503333333333,147.7795,776.4930333333333,256.7,3
fashion-mnist,gaussian_noise,0.1,21,189.5323,115.13513333333334,650.0728666666666,231.64666666666668,3
fashion-mnist,gaussian_noise,0.1,22,187.38940000000002,119.67266666666667,666.0800333333333,252.25333333333333,3
fashion-mnist,gaussian_noise,0.1,23,206.97856666666667,143.5299,781.098,251.71666666666667,3
fashion-mnist,gaussian_noise,0.1,24,185.2171,146.18433333333334,769.9544666666667,252.0333333333333,3
fashion-mnist,gaussian_noise,0.1,25,178.4768333333333,111.33806666666668,623.8292666666666,236.1966666666667,3
fashion-mnist,gaussian_noise,0.1,26,178.27666666666667,121.32440000000001,663.5743666666666,241.17999999999998,3
fashion-mnist,gaussian_noise,0.1,27,199.58266666666668,148.26056666666668,792.6247666666667,266.94666666666666,3
fashion-mnist,gaussian_noise,0.1,28,193.76553333333334,111.6367,640.3123333333333,261.91,3
fashion-mnist,gaussian_noise,0.1,29,183.03816666666668,141.6744666666667,749.736,241.70333333333335,3
fashion-mnist,gaussian_noise,0.1,30,154.4188,111.15093333333334,599.0224666666667,235.51,3
fashion-mnist,gaussian_noise,0.1,31,184.85293333333334,143.89336666666665,760.4265,256.15333333333336,3
fashion-mnist,gaussian_noise,0.1,32,170.94363333333334,107.51466666666666,601.0022666666667,231.72000000000003,3
fashion-mnist,gaussian_noise,0.1,33,176.80726666666666,109.6057,615.2300666666666,222.51,3
fashion-mnist,gaussian_noise,0.1,34,205.39966666666666,154.65766666666667,824.0301666666668,276.37666666666667,3
fashion-mnist,gaussian_noise,0.1,35,186.559,150.19043333333332,787.3208333333333,277.43,3
fashion-mnist,gaussian_noise,0.1,36,233.8271,175.31766666666667,935.0977333333334,333.87,3
fashion-mnist,gaussian_noise,0.1,37,166.65893333333335,135.5522,708.8677666666666,256.24333333333334,3
fashion-mnist,gaussian_noise,0.1,38,182.84523333333334,117.4516,652.6516,221.37333333333333,3
fashion-mnist,gaussian_noise,0.1,39,188.87326666666664,153.88783333333333,804.4246666666667,232.05333333333337,3
fashion-mnist,gaussian_noise,0.1,40,205.00523333333334,168.64243333333334,879.5749999999999,287.8533333333333,3
fashion-mnist,gaussian_noise,0.1,41,213.90486666666666,148.03006666666667,806.0251666666667,317.50666666666666,3
fashion-mnist,gaussian_noise,0.1,42,166.5991,115.38096666666667,628.1229333333334,221.46666666666667,3
fashion-mnist,gaussian_noise,0.1,43,166.06933333333333,135.785,709.2093333333332,236.8166666666667,3
fashion-mnist,gaussian_noise,0.1,44,179.471,131.9998,707.4702333333333,261.87,3
fashion-mnist,gaussian_noise,0.1,45,181.33233333333337,160.77419999999998,824.4290000000001,286.08,3
fashion-mnist,gaussian_noise,0.1,46,180.73080000000002,123.27560000000001,673.8332666666666,216.52333333333334,3
fashion-mnist,gaussian_noise,0.1,47,197.16606666666667,158.50183333333334,831.1733,261.87666666666667,3
fashion-mnist,gaussian_noise,0.1,48,216.17376666666667,184.73346666666666,955.1077,337.24,3
fashion-mnist,gaussian_noise,0.1,49,203.78566666666666,156.4725,829.6755333333334,241.97,3
fashion-mnist,gaussian_noise,0.1,50,203.64409999999998,146.37249999999997,789.1342,261.9066666666667,3
fashion-mnist,gaussian_noise,0.25,11,159.80653333333333,46.7728,346.8977,111.57333333333334,3
fashion-mnist,gaussian_noise,0.25,12,166.02816666666666,70.87226666666666,449.5172333333333,141.81666666666666,3
fashion-mnist,gaussian_noise,0.25,13,171.25293333333335,87.56513333333334,521.5133999999999,157.1,3
fashion-mnist,gaussian_noise,0.25,14,166.90189999999998,71.41369999999999,452.5568,127.29666666666667,3
fashion-mnist,gaussian_noise,0.25,15,174.17909999999998,97.35073333333332,563.5820666666667,172.65,3
fashion-mnist,gaussian_noise,0.25,16,203.50493333333335,115.80016666666667,666.7056333333334,222.44000000000003,3
fashion-mnist,gaussian_noise,0.25,17,156.70046666666667,59.165099999999995,393.36086666666665,127.40666666666668,3
fashion-mnist,gaussian_noise,0.25,18,168.46893333333333,89.09443333333333,524.8465666666667,172.35666666666668,3
fashion-mnist,gaussian_noise,0.25,19,149.8647,48.5568,344.09183333333334,112.26666666666665,3
fashion-mnist,gaussian_noise,0.25,20,168.72946666666667,97.03213333333333,556.8580333333333,182.09,3
fashion-mnist,gaussian_noise,0.25,21,169.05483333333333,82.70326666666666,499.8677666666667,168.69,3
fashion-mnist,gaussian_noise,0.25,22,163.9617333333333,80.6371,486.51016666666663,145.89000000000001,3
fashion-mnist,gaussian_noise,0.25,23,168.54683333333332,71.33633333333333,453.892,129.21666666666667,3
fashion-mnist,gaussian_noise,0.25,24,158.97793333333334,54.8049,378.1976333333334,122.99000000000001,3
fashion-mnist,gaussian_noise,0.25,25,169.2925,77.37606666666666,478.79673333333335,153.02666666666667,3
fashion-mnist,gaussian_noise,0.25,26,168.49800000000002,78.98803333333332,484.4502,133.1,3
fashion-mnist,gaussian_noise,0.25,27,171.53006666666667,88.38793333333335,525.0819,169.83666666666667,3
fashion-mnist,gaussian_noise,0.25,28,158.97046666666668,66.82753333333334,426.28056666666663,119.46,3
fashion-mnist,gaussian_noise,0.25,29,167.38653333333335,60.755533333333325,410.4086666666667,130.68333333333334,3
fashion-mnist,gaussian_noise,0.25,30,161.18903333333333,72.92396666666667,452.88483333333335,139.44,3
fashion-mnist,gaussian_noise,0.25,31,158.9059,51.0545,363.1238,112.72666666666667,3
fashion-mnist,gaussian_noise,0.25,32,171.51200000000003,87.4508,521.3152333333334,168.77333333333334,3
fashion-mnist,gaussian_noise,0.25,33,156.81726666666668,64.88916666666667,416.37386666666663,125.45666666666666,3
fashion-mnist,gaussian_noise,0.25,34,174.8012,87.05466666666666,523.0198666666666,163.30666666666667,3
fashion-mnist,gaussian_noise,0.25,35,165.42236666666668,66.4366,431.16873333333336,138.79666666666665,3
fashion-mnist,gaussian_noise,0.25,36,167.35836666666668,73.20123333333333,460.16343333333333,143.07333333333335,3
fashion-mnist,gaussian_noise,0.25,37,158.77526666666665,56.57103333333333,385.05926666666664,124.71333333333332,3
fashion-mnist,gaussian_noise,0.25,38,160.58536666666666,54.530300000000004,378.7065666666667,115.34666666666665,3
fashion-mnist,gaussian_noise,0.25,39,172.98379999999997,77.2068,481.81093333333337,162.78666666666666,3
fashion-mnist,gaussian_noise,0.25,40,173.9171,83.80136666666667,509.1226,163.53666666666666,3
fashion-mnist,gaussian_noise,0.25,41,174.9121,92.24676666666666,543.8992333333334,174.28333333333333,3
fashion-mnist,gaussian_noise,0.25,42,156.22816666666665,58.7922,391.3968,128.79333333333332,3
fashion-mnist,gaussian_noise,0.25,43,163.04183333333333,60.8143,406.2991333333334,134.18333333333334,3
fashion-mnist,gaussian_noise,0.25,44,202.7745,107.7586,633.8088666666666,214.36666666666667,3
fashion-mnist,gaussian_noise,0.25,45,200.8279,113.82576666666667,656.131,218.43666666666664,3
fashion-mnist,gaussian_noise,0.25,46,148.55193333333332,60.690933333333334,391.3156333333333,123.94,3
fashion-mnist,gaussian_noise,0.25,47,164.89770000000001,68.93493333333333,440.6374666666666,129.54666666666665,3
fashion-mnist,gaussian_noise,0.25,48,167.2028,87.23719999999999,516.1516333333333,163.79999999999998,3
fashion-mnist,gaussian_noise,0.25,49,162.9185,65.17836666666666,423.63183333333336,128.95333333333335,3
fashion-mnist,gaussian_noise,0.25,50,157.19893333333334,58.65663333333333,391.8254,113.37333333333333,3
fashion-mnist,gaussian_noise,0.5,11,167.79513333333333,40.5789,330.11066666666665,89.67666666666666,3
fashion-mnist,gaussian_noise,0.5,12,168.94026666666664,38.59846666666667,323.3341,88.81666666666666,3
fashion-mnist,gaussian_noise,0.5,13,166.53476666666666,44.5623,344.78386666666665,92.53000000000002,3
